symbol,date,open,high,low,close,volume,adjusted
MSFT,2025-12-24,485.67999267578125,489.1600036621094,484.8299865722656,488.0199890136719,5855900,488.0199890136719
MSFT,2025-12-26,486.7099914550781,488.1199951171875,485.9599914550781,487.7099914550781,8842200,487.7099914550781
MSFT,2025-12-29,484.8599853515625,488.3500061035156,484.17999267578125,487.1000061035156,10893400,487.1000061035156
MSFT,2025-12-30,485.92999267578125,489.67999267578125,485.5,487.4800109863281,13944500,487.4800109863281
MSFT,2025-12-31,487.8399963378906,488.1400146484375,483.29998779296875,483.6199951171875,15601600,483.6199951171875
MSFT,2026-01-02,484.3900146484375,484.6600036621094,470.1600036621094,472.94000244140625,25571600,472.94000244140625
MSFT,2026-01-05,474.05999755859375,476.07000732421875,469.5,472.8500061035156,25250300,472.8500061035156
MSFT,2026-01-06,473.79998779296875,478.739990234375,469.75,478.510009765625,23037700,478.510009765625
MSFT,2026-01-07,479.760009765625,489.70001220703125,477.95001220703125,483.4700012207031,25564200,483.4700012207031
MSFT,2026-01-08,481.239990234375,482.6600036621094,475.8599853515625,478.1099853515625,18162600,478.1099853515625
MSFT,2026-01-09,474.05999755859375,479.82000732421875,472.20001220703125,479.2799987792969,18491000,479.2799987792969
MSFT,2026-01-12,476.6700134277344,480.989990234375,475.67999267578125,477.17999267578125,23519900,477.17999267578125
MSFT,2026-01-13,474.67999267578125,475.7799987792969,465.95001220703125,470.6700134277344,28545800,470.6700134277344
MSFT,2026-01-14,466.4599914550781,468.20001220703125,457.1700134277344,459.3800048828125,28184300,459.3800048828125
MSFT,2026-01-15,464.1199951171875,464.25,455.8999938964844,456.6600036621094,23225800,456.6600036621094
MSFT,2026-01-16,457.8299865722656,463.19000244140625,456.4800109863281,459.8599853515625,34246700,459.8599853515625
MSFT,2026-01-20,451.2200012207031,456.79998779296875,449.2799987792969,454.5199890136719,26130000,454.5199890136719
MSFT,2026-01-21,452.6000061035156,452.69000244140625,438.67999267578125,444.1099853515625,37980500,444.1099853515625
MSFT,2026-01-22,447.6199951171875,452.8399963378906,444.70001220703125,451.1400146484375,25349400,451.1400146484375
